district_id,county_id,subcounty_id,parish_id,village_id,district,county,subcounty,parish,village,year,school_name,ownership,gender,p1,p2,p3,p4,p5,p6,p7,subtotal,p1_speciall_needs,p2_special_needs,p3_special_needs,p4_special_needs,p5_special_needs,p6_special_needs,p7_special_needs,baby_class,middle_class,top_class,orphans
d102,c102,s106,p137,v493,Kayunga,Ntenjeru,Nazigo,Kimanya,Kiziika,2022,Kiziika CU Primary School,Government,Boys,42,43,45,17,15,15,5,182,0,0,0,2,0,0,0,20,6,20,
d102,c102,s106,p138,v357,Kayunga,Ntenjeru,Nazigo,Nazigo,Kyampisi,2022,Kyampisi CU Primary School,Government,Boys,39,30,29,28,27,26,19,198,0,0,0,0,0,0,0,0,0,0,
d102,c102,s106,p138,v499,Kayunga,Ntenjeru,Nazigo,Nazigo,Magala,2022,Magala RC Primary School,Government,Boys,33,30,22,29,28,20,19,181,3,0,2,0,1,0,0,0,0,0,
d102,c102,s106,p134,v475,Kayunga,Ntenjeru,Nazigo,Nsiima,Zakaria Zone,2022,Musiitwa UMEA Primary School,Government,Boys,105,70,54,54,52,53,16,404,4,2,3,2,1,1,0,10,0,18,
d102,c102,s106,p135,v488,Kayunga,Ntenjeru,Nazigo,Katikanyonyi,Kiribedda,2022,Nakatooke RC Primary School,Government,Boys,77,57,34,29,25,17,12,251,1,0,0,2,0,0,0,16,8,0,
d102,c102,s106,p136,v488,Kayunga,Ntenjeru,Nazigo,Natteta,Kiribedda,2022,Natteta CU Primary School,Government,Boys,20,23,43,41,44,41,18,230,1,1,1,1,5,1,3,0,0,0,
d102,c102,s106,p138,,Kayunga,Ntenjeru,Nazigo,Nazigo,,2022,Nazigo Demonstration Primary School,Government,Boys,30,36,36,49,24,40,20,235,0,0,0,0,0,0,0,13,10,0,
d102,c102,s106,p134,,Kayunga,Ntenjeru,Nazigo,Nsiima,,2022,Nazigo RC Primary School,Government,Boys,56,67,91,98,84,74,49,519,1,1,0,2,1,0,0,0,0,0,
d102,c102,s106,p134,v478,Kayunga,Ntenjeru,Nazigo,Nsiima,Kotwe D,2022,Nsiima CU Primary School,Government,Boys,56,55,60,38,33,26,23,291,7,4,3,2,2,1,0,10,0,10,
d102,c102,s106,p136,,Kayunga,Ntenjeru,Nazigo,Natteta,,2022,St Anthony Junior School Nazigo,Private,Boys,6,14,11,10,15,18,22,96,0,0,0,0,0,0,0,17,0,20,
d102,c102,s106,p133,v472,Kayunga,Ntenjeru,Nazigo,Kirindi,Kirindi,2022,St Lwanga Kirindi Primary School,Government,Boys,61,32,29,25,20,6,0,173,0,0,0,0,0,0,0,0,0,0,
d102,c102,s106,p136,v490,Kayunga,Ntenjeru,Nazigo,Natteta,Wabirongo,2022,Wabirongo CU Primary School,Government,Boys,68,58,52,45,52,30,20,325,10,3,4,5,8,3,1,28,5,5,
d102,c102,s106,p132,v464,Kayunga,Ntenjeru,Nazigo,Bukamba,Bukamba A,2022,Bukamba CU Primary School,Government,Girls,43,42,42,40,65,57,38,327,0,0,0,0,0,0,0,0,0,0,
d102,c102,s106,p134,,Kayunga,Ntenjeru,Nazigo,Nsiima,,2022,Hands Of Love Academy Nsiima,Private,Girls,17,18,11,13,8,12,7,86,0,0,0,0,0,0,0,30,19,0,
d102,c102,s106,p135,v483,Kayunga,Ntenjeru,Nazigo,Katikanyonyi,Katikanyonyi,2022,Katikanyonyi CU Primary School,Government,Girls,34,37,35,26,48,10,0,190,0,0,0,0,0,0,0,0,0,0,
d102,c102,s106,p133,v113,Kayunga,Ntenjeru,Nazigo,Kirindi,Gayaza,2022,Kikonyogo Primary School,Government,Girls,40,17,20,23,26,25,12,163,3,1,1,2,2,1,1,0,0,0,
d102,c102,s106,p137,v491,Kayunga,Ntenjeru,Nazigo,Kimanya,Kimanya,2022,Kimanya CU Primary School,Government,Girls,98,100,86,70,68,63,33,518,8,7,2,1,1,0,0,0,0,0,
d102,c102,s106,p137,,Kayunga,Ntenjeru,Nazigo,Kimanya,,2022,Kimanya Islamic Primary School,Private,Girls,40,38,34,40,35,32,14,233,1,0,0,0,0,0,0,9,0,0,
d102,c102,s106,p136,v488,Kayunga,Ntenjeru,Nazigo,Natteta,Kiribedda,2022,Kiribedda CU Primary School,Government,Girls,56,36,38,36,34,32,12,244,2,3,3,0,0,0,0,18,10,0,
d102,c102,s106,p137,v492,Kayunga,Ntenjeru,Nazigo,Kimanya,Kisoga,2022,Kisoga RC Primary School,Government,Girls,60,42,49,44,54,52,31,332,0,0,0,0,1,1,0,27,15,0,
d102,c102,s106,p132,v468,Kayunga,Ntenjeru,Nazigo,Bukamba,Kiswa,2022,Kiswa RC Primary School,Government,Girls,43,36,32,34,36,33,33,247,1,1,2,2,1,1,1,0,0,0,
d102,c102,s106,p137,v493,Kayunga,Ntenjeru,Nazigo,Kimanya,Kiziika,2022,Kiziika CU Primary School,Government,Girls,61,52,48,25,17,12,10,225,0,1,0,0,0,0,0,14,10,0,
d102,c102,s106,p138,v357,Kayunga,Ntenjeru,Nazigo,Nazigo,Kyampisi,2022,Kyampisi CU Primary School,Government,Girls,40,42,38,34,25,19,19,217,0,0,0,0,0,0,0,0,0,0,
d102,c102,s106,p138,v499,Kayunga,Ntenjeru,Nazigo,Nazigo,Magala,2022,Magala RC Primary School,Government,Girls,41,25,26,21,14,12,9,148,1,1,0,0,0,0,1,0,0,0,
d102,c102,s106,p134,v475,Kayunga,Ntenjeru,Nazigo,Nsiima,Zakaria Zone,2022,Musiitwa UMEA Primary School,Government,Girls,95,56,70,66,67,70,23,447,6,4,2,2,1,2,0,20,0,0,
d102,c102,s106,p135,v488,Kayunga,Ntenjeru,Nazigo,Katikanyonyi,Kiribedda,2022,Nakatooke RC Primary School,Government,Girls,56,48,29,34,30,15,23,235,1,1,0,0,0,0,0,24,12,0,
d102,c102,s106,p136,v488,Kayunga,Ntenjeru,Nazigo,Natteta,Kiribedda,2022,Natteta CU Primary School,Government,Girls,37,53,51,48,42,39,12,282,1,1,0,0,0,0,1,0,0,0,
d102,c102,s106,p138,,Kayunga,Ntenjeru,Nazigo,Nazigo,,2022,Nazigo Demonstration Primary School,Government,Girls,41,38,45,24,55,46,44,293,0,0,0,0,0,0,0,12,10,0,
d102,c102,s106,p134,,Kayunga,Ntenjeru,Nazigo,Nsiima,,2022,Nazigo RC Primary School,Government,Girls,74,43,78,72,103,97,50,517,0,1,1,1,1,2,0,0,0,0,
d102,c102,s106,p134,v478,Kayunga,Ntenjeru,Nazigo,Nsiima,Kotwe D,2022,Nsiima CU Primary School,Government,Girls,71,61,74,59,44,31,17,357,11,3,3,4,2,2,0,20,0,0,
d102,c102,s106,p136,,Kayunga,Ntenjeru,Nazigo,Natteta,,2022,St Anthony Junior School Nazigo,Private,Girls,18,12,26,18,16,31,37,158,0,0,0,0,0,0,0,10,0,0,
d102,c102,s106,p133,v472,Kayunga,Ntenjeru,Nazigo,Kirindi,Kirindi,2022,St Lwanga Kirindi Primary School,Government,Girls,76,45,39,31,24,9,0,224,0,0,0,0,0,0,0,0,0,0,
d102,c102,s106,p136,v490,Kayunga,Ntenjeru,Nazigo,Natteta,Wabirongo,2022,Wabirongo CU Primary School,Government,Girls,84,62,64,57,53,39,26,385,8,12,5,9,4,2,3,10,4,0,
d102,c102,s107,p131,v230,Kayunga,Ntenjeru,Kangulumira,Seeta Nyiize,Nakirubi,2022,All Saints Nakirubi CU Primary School,Government,Boys,40,23,39,37,25,30,11,205,0,0,0,0,0,0,0,0,0,0,
d102,c102,s107,p130,,Kayunga,Ntenjeru,Kangulumira,Kawomya,,2022,Bridges Of Glory Primary School Bukeka,Private,Boys,35,29,30,22,40,28,10,194,27,15,25,27,15,13,1,0,0,0,
d102,c102,s107,p131,v228,Kayunga,Ntenjeru,Kangulumira,Seeta Nyiize,Bukasa,2022,Bukasa CU Primary School,Government,Boys,25,12,13,8,7,1,5,71,1,0,0,0,0,1,0,10,12,10,
d102,c102,s107,p130,v222,Kayunga,Ntenjeru,Kangulumira,Kawomya,Bukeeka,2022,Bukeeka CU Primary School,Government,Boys,90,60,69,65,58,34,22,398,3,6,5,10,2,4,2,10,0,18,
d102,c102,s107,p130,,Kayunga,Ntenjeru,Kangulumira,Kawomya,,2022,Bukeeka Muslim Primary School,Private,Boys,15,17,20,18,15,10,6,101,0,0,0,0,0,0,0,0,0,0,
d102,c102,s107,p130,,Kayunga,Ntenjeru,Kangulumira,Kawomya,,2022,Favour Community Junior School Bukeka,Private,Boys,16,20,17,16,22,22,10,123,0,0,0,0,0,0,0,19,15,20,
d102,c102,s107,p129,v215,Kayunga,Ntenjeru,Kangulumira,Kikwanya,Kikwanya,2022,Kikwanya CU Primary School,Government,Boys,47,20,33,17,15,11,4,147,0,0,0,0,0,0,0,0,0,0,
d102,c102,s107,p129,v216,Kayunga,Ntenjeru,Kangulumira,Kikwanya,Kimooli,2022,Kimooli UMEA Primary School,Government,Boys,74,32,44,38,34,35,14,271,0,0,0,3,1,0,0,0,0,0,
d102,c102,s107,p130,v224,Kayunga,Ntenjeru,Kangulumira,Kawomya,Kungu,2022,Kungu CU Primary School,Government,Boys,40,40,30,28,24,24,10,196,2,2,3,1,1,1,1,0,0,0,
d102,c102,s107,p130,v225,Kayunga,Ntenjeru,Kangulumira,Kawomya,Maligita,2022,Maligita Primary School,Government,Boys,31,12,27,21,29,28,24,172,3,1,2,3,2,2,1,4,0,0,
d102,c102,s107,p131,v234,Kayunga,Ntenjeru,Kangulumira,Seeta Nyiize,Wantayi,2022,Nyiize CU Primary School,Government,Boys,114,71,77,76,50,50,32,470,3,4,4,3,7,6,3,20,11,10,
d102,c102,s107,p131,v232,Kayunga,Ntenjeru,Kangulumira,Seeta Nyiize,Nyiize,2022,Nyiize RC Primary School,Government,Boys,44,34,28,32,18,19,19,194,1,0,0,0,1,0,0,0,0,0,
d102,c102,s107,p131,,Kayunga,Ntenjeru,Kangulumira,Seeta Nyiize,,2022,Victory Nursery And Primary School Nakirubi,Private,Boys,40,39,25,27,14,20,14,179,5,3,4,5,4,3,2,30,40,34,
d102,c102,s107,p131,v230,Kayunga,Ntenjeru,Kangulumira,Seeta Nyiize,Nakirubi,2022,All Saints Nakirubi CU Primary School,Government,Girls,51,30,48,55,45,18,18,265,0,0,0,0,0,0,0,0,0,0,
d102,c102,s107,p130,,Kayunga,Ntenjeru,Kangulumira,Kawomya,,2022,Bridges Of Glory Primary School Bukeka,Private,Girls,17,22,15,39,25,37,15,170,20,19,30,15,11,18,0,0,0,0,
d102,c102,s107,p131,v228,Kayunga,Ntenjeru,Kangulumira,Seeta Nyiize,Bukasa,2022,Bukasa CU Primary School,Government,Girls,30,12,12,8,4,5,1,72,1,0,0,0,0,1,0,11,6,0,
d102,c102,s107,p130,v222,Kayunga,Ntenjeru,Kangulumira,Kawomya,Bukeeka,2022,Bukeeka CU Primary School,Government,Girls,89,84,68,54,39,45,26,405,4,2,4,6,3,2,3,20,0,0,
d102,c102,s107,p130,,Kayunga,Ntenjeru,Kangulumira,Kawomya,,2022,Bukeeka Muslim Primary School,Private,Girls,17,20,15,10,10,8,4,84,0,0,0,0,0,0,0,0,0,0,
d102,c102,s107,p130,,Kayunga,Ntenjeru,Kangulumira,Kawomya,,2022,Favour Community Junior School Bukeka,Private,Girls,20,24,21,19,16,25,17,142,0,0,0,0,0,0,0,16,18,0,
d102,c102,s107,p129,v215,Kayunga,Ntenjeru,Kangulumira,Kikwanya,Kikwanya,2022,Kikwanya CU Primary School,Government,Girls,50,29,28,20,18,9,8,162,0,0,0,0,0,0,0,0,0,0,
d102,c102,s107,p129,v216,Kayunga,Ntenjeru,Kangulumira,Kikwanya,Kimooli,2022,Kimooli UMEA Primary School,Government,Girls,56,26,37,22,24,20,12,197,2,0,0,0,0,0,0,0,0,0,
d102,c102,s107,p130,v224,Kayunga,Ntenjeru,Kangulumira,Kawomya,Kungu,2022,Kungu CU Primary School,Government,Girls,50,51,45,36,36,26,20,264,1,2,2,1,2,2,0,0,0,0,
d102,c102,s107,p130,v225,Kayunga,Ntenjeru,Kangulumira,Kawomya,Maligita,2022,Maligita Primary School,Government,Girls,26,25,25,32,27,29,26,190,2,1,3,4,1,2,2,6,0,0,
d102,c102,s107,p131,v234,Kayunga,Ntenjeru,Kangulumira,Seeta Nyiize,Wantayi,2022,Nyiize CU Primary School,Government,Girls,108,50,55,72,60,60,33,438,2,7,5,4,5,11,1,20,18,0,
d102,c102,s107,p131,v232,Kayunga,Ntenjeru,Kangulumira,Seeta Nyiize,Nyiize,2022,Nyiize RC Primary School,Government,Girls,60,40,31,30,25,26,21,233,0,0,1,0,0,0,0,0,0,0,
d102,c102,s107,p131,,Kayunga,Ntenjeru,Kangulumira,Seeta Nyiize,,2022,Victory Nursery And Primary School Nakirubi,Private,Girls,30,30,30,23,16,33,26,188,8,6,4,2,3,3,2,29,30,0,
d102,c102,s108,p107,v384,Kayunga,Ntenjeru,Kayunga,Bukujju,Bukujju,2022,Bukujju UMEA Primary School,Government,Boys,49,37,40,45,47,31,17,266,1,0,2,0,0,0,0,13,0,10,
d102,c102,s108,p102,v348,Kayunga,Ntenjeru,Kayunga,Busaale,Busaale,2022,Busaale CU Primary School,Government,Boys,68,73,39,42,17,14,14,267,2,3,4,1,2,1,1,0,0,0,
d102,c102,s108,p102,v348,Kayunga,Ntenjeru,Kayunga,Busaale,Busaale,2022,Busaale RC Primary School,Government,Boys,14,24,18,13,17,12,4,102,0,0,2,0,0,1,0,0,0,0,
d102,c102,s108,p105,v369,Kayunga,Ntenjeru,Kayunga,Buyobe,Buwungiro,2022,Buwungiro Primary School,Government,Boys,30,30,35,36,25,15,15,186,0,1,0,0,1,0,2,0,0,0,
d102,c102,s108,p103,v354,Kayunga,Ntenjeru,Kayunga,Bukolooto,Bwetyaba,2022,Bwetyaba RC Primary School,Government,Boys,98,101,59,60,46,39,37,440,0,0,0,5,1,0,4,25,0,20,
d102,c102,s108,p105,,Kayunga,Ntenjeru,Kayunga,Buyobe,,2022,Faith Junior Nursery And Primary School,Private,Boys,3,5,3,0,0,0,0,11,1,0,0,0,0,0,0,10,13,10,
d102,c102,s108,p105,v371,Kayunga,Ntenjeru,Kayunga,Buyobe,Kanjuki Wabusonko,2022,Kanjuki CU Primary School,Government,Boys,41,31,33,39,31,37,29,241,2,1,1,5,4,2,0,15,0,10,
d102,c102,s108,p105,v371,Kayunga,Ntenjeru,Kayunga,Buyobe,Kanjuki Wabusonko,2022,Kanjuki RC Primary School,Government,Boys,33,23,25,16,23,18,12,150,0,0,0,0,0,0,0,0,0,0,
d102,c102,s108,p105,v371,Kayunga,Ntenjeru,Kayunga,Buyobe,Kanjuki Wabusonko,2022,Kanjuki UMEA Primary School,Government,Boys,82,45,61,72,67,36,26,389,1,0,2,2,0,0,0,0,0,0,
d102,c102,s108,p104,v362,Kayunga,Ntenjeru,Kayunga,Nakaseeta,Kisombwa,2022,Kisombwa Primary School,Government,Boys,49,22,18,14,6,0,0,109,1,0,0,0,0,0,0,0,0,0,
d102,c102,s108,p106,v382,Kayunga,Ntenjeru,Kayunga,Nsotoka,Kiwooza A,2022,Kiwooza CU Primary School,Government,Boys,38,28,36,34,28,18,15,197,0,0,0,0,0,0,0,0,0,0,
d102,c102,s108,p106,v380,Kayunga,Ntenjeru,Kayunga,Nsotoka,Kiwooza B,2022,Kiwooza RC Primary School,Government,Boys,76,36,27,28,27,21,10,225,2,0,1,4,5,1,0,21,0,0,
d102,c102,s108,p105,v375,Kayunga,Ntenjeru,Kayunga,Buyobe,Kyanya,2022,Kyanya CU Primary School,Government,Boys,42,27,32,34,27,20,17,199,1,1,0,3,3,1,0,4,0,0,
d102,c102,s108,p101,v346,Kayunga,Ntenjeru,Kayunga,Bubajjwe,Kaazi B,2022,Mugema Primary School,Government,Boys,56,54,47,39,75,41,41,353,2,3,4,1,2,1,1,0,0,0,
d102,c102,s108,p104,v364,Kayunga,Ntenjeru,Kayunga,Nakaseeta,Nakaziba,2022,Nakaziba CU Primary School,Government,Boys,32,22,12,13,17,9,13,118,0,1,0,1,0,0,0,0,0,0,
d102,c102,s108,p106,v376,Kayunga,Ntenjeru,Kayunga,Nsotoka,Namulanda,2022,Namulanda CU Primary School,Government,Boys,42,30,33,31,36,31,20,223,1,0,2,0,1,1,0,5,5,0,
d102,c102,s108,p106,v376,Kayunga,Ntenjeru,Kayunga,Nsotoka,Namulanda,2022,Namulanda RC Primary School,Government,Boys,38,38,44,38,45,14,30,247,4,1,0,1,0,0,0,0,0,0,
d102,c102,s108,p103,v358,Kayunga,Ntenjeru,Kayunga,Bukolooto,Nawandagala,2022,Nawandagala RC Primary School,Government,Boys,18,49,39,31,34,26,8,205,0,0,0,0,0,0,0,10,0,10,
d102,c102,s108,p106,,Kayunga,Ntenjeru,Kayunga,Nsotoka,,2022,Obadia Sajjabi Community Primary School,Private,Boys,12,12,15,14,14,4,15,86,0,0,0,0,0,0,0,20,0,0,
d102,c102,s108,p108,v392,Kayunga,Ntenjeru,Kayunga,Kiteredde,Kiteredde,2022,Ssekagya Islamic Primary School,Government,Boys,42,36,45,42,43,38,21,267,2,0,1,0,0,0,0,6,0,6,
d102,c102,s108,p103,v360,Kayunga,Ntenjeru,Kayunga,Bukolooto,Ntooke,2022,Ssezibwa CU Primary School,Government,Boys,21,29,33,19,24,19,21,166,0,0,0,0,0,0,0,22,0,10,
d102,c102,s108,p107,v384,Kayunga,Ntenjeru,Kayunga,Bukujju,Bukujju,2022,Bukujju UMEA Primary School,Government,Girls,44,34,36,39,47,26,15,241,3,0,1,0,0,2,0,10,0,0,
d102,c102,s108,p102,v348,Kayunga,Ntenjeru,Kayunga,Busaale,Busaale,2022,Busaale CU Primary School,Government,Girls,64,55,40,46,41,17,22,285,3,1,3,1,2,1,0,0,0,0,
d102,c102,s108,p102,v348,Kayunga,Ntenjeru,Kayunga,Busaale,Busaale,2022,Busaale RC Primary School,Government,Girls,18,12,11,12,9,3,4,69,0,0,0,0,0,0,0,0,0,0,
d102,c102,s108,p105,v369,Kayunga,Ntenjeru,Kayunga,Buyobe,Buwungiro,2022,Buwungiro Primary School,Government,Girls,36,34,37,32,20,19,18,196,1,0,1,0,1,0,1,0,0,0,
d102,c102,s108,p103,v354,Kayunga,Ntenjeru,Kayunga,Bukolooto,Bwetyaba,2022,Bwetyaba RC Primary School,Government,Girls,79,85,67,61,58,57,39,446,0,0,0,1,0,1,1,20,0,0,
d102,c102,s108,p105,,Kayunga,Ntenjeru,Kayunga,Buyobe,,2022,Faith Junior Nursery And Primary School,Private,Girls,4,2,5,0,0,0,0,11,0,1,1,0,0,0,0,10,10,0,
d102,c102,s108,p105,v371,Kayunga,Ntenjeru,Kayunga,Buyobe,Kanjuki Wabusonko,2022,Kanjuki CU Primary School,Government,Girls,41,23,26,40,59,43,24,256,1,2,3,3,5,2,0,20,0,0,
d102,c102,s108,p105,v371,Kayunga,Ntenjeru,Kayunga,Buyobe,Kanjuki Wabusonko,2022,Kanjuki RC Primary School,Government,Girls,26,14,20,19,26,19,16,140,0,0,0,0,0,0,0,0,0,0,
d102,c102,s108,p105,v371,Kayunga,Ntenjeru,Kayunga,Buyobe,Kanjuki Wabusonko,2022,Kanjuki UMEA Primary School,Government,Girls,64,51,37,65,78,81,32,408,1,0,2,2,0,0,0,0,0,0,
d102,c102,s108,p104,v362,Kayunga,Ntenjeru,Kayunga,Nakaseeta,Kisombwa,2022,Kisombwa Primary School,Government,Girls,36,28,19,16,7,0,0,106,2,0,0,0,0,0,0,0,0,0,
d102,c102,s108,p106,v382,Kayunga,Ntenjeru,Kayunga,Nsotoka,Kiwooza A,2022,Kiwooza CU Primary School,Government,Girls,41,39,30,36,29,14,16,205,0,0,0,0,0,0,0,0,0,0,
d102,c102,s108,p106,v380,Kayunga,Ntenjeru,Kayunga,Nsotoka,Kiwooza B,2022,Kiwooza RC Primary School,Government,Girls,73,32,28,30,34,20,15,232,1,2,1,0,3,1,0,28,0,0,
d102,c102,s108,p105,v375,Kayunga,Ntenjeru,Kayunga,Buyobe,Kyanya,2022,Kyanya CU Primary School,Government,Girls,30,19,18,22,31,24,16,160,1,1,1,5,5,1,1,5,0,0,
d102,c102,s108,p101,v346,Kayunga,Ntenjeru,Kayunga,Bubajjwe,Kaazi B,2022,Mugema Primary School,Government,Girls,60,45,45,47,60,72,41,370,3,1,3,1,2,1,0,0,0,0,
d102,c102,s108,p104,v364,Kayunga,Ntenjeru,Kayunga,Nakaseeta,Nakaziba,2022,Nakaziba CU Primary School,Government,Girls,25,14,14,17,10,7,9,96,0,1,1,2,1,0,0,0,0,0,
d102,c102,s108,p106,v376,Kayunga,Ntenjeru,Kayunga,Nsotoka,Namulanda,2022,Namulanda CU Primary School,Government,Girls,44,40,41,42,43,36,38,284,1,0,1,2,0,1,0,8,6,0,
d102,c102,s108,p106,v376,Kayunga,Ntenjeru,Kayunga,Nsotoka,Namulanda,2022,Namulanda RC Primary School,Government,Girls,36,45,23,21,27,29,13,194,5,3,0,1,0,0,0,0,0,0,
d102,c102,s108,p103,v358,Kayunga,Ntenjeru,Kayunga,Bukolooto,Nawandagala,2022,Nawandagala RC Primary School,Government,Girls,16,45,25,31,34,36,19,206,0,1,0,0,0,0,1,20,0,0,
d102,c102,s108,p106,,Kayunga,Ntenjeru,Kayunga,Nsotoka,,2022,Obadia Sajjabi Community Primary School,Private,Girls,8,4,3,4,4,4,20,47,0,0,0,0,0,0,0,11,0,0,
d102,c102,s108,p108,v392,Kayunga,Ntenjeru,Kayunga,Kiteredde,Kiteredde,2022,Ssekagya Islamic Primary School,Government,Girls,49,39,40,44,43,33,15,263,1,0,0,0,1,1,0,10,0,0,
d102,c102,s108,p103,v360,Kayunga,Ntenjeru,Kayunga,Bukolooto,Ntooke,2022,Ssezibwa CU Primary School,Government,Girls,12,17,32,23,20,19,14,137,0,0,0,0,0,0,0,20,0,0,
d102,c102,s109,,,Kayunga,Ntenjeru,Kayunga Town Council,Bukolooto Ward,,2022,BEMCO Primary School Kitatya,Private,Boys,13,16,19,17,10,16,14,105,0,1,10,2,1,0,0,22,19,10,
d102,c102,s109,,,Kayunga,Ntenjeru,Kayunga Town Council,,,2022,Golden Junior School,Private,Boys,9,6,10,0,0,0,0,25,0,0,0,0,0,0,0,22,25,12,
d102,c102,s109,p148,,Kayunga,Ntenjeru,Kayunga Town Council,Namagabi Ward,,2022,Gospel Valley Nursery And Primary School,Private,Boys,28,20,21,25,31,21,15,161,0,0,0,0,0,0,1,0,0,0,
d102,c102,s109,,,Kayunga,Ntenjeru,Kayunga Town Council,,,2022,Hope Primary School,Private,Boys,23,20,21,25,14,7,13,123,0,0,0,0,0,0,0,27,0,20,
d102,c102,s109,,,Kayunga,Ntenjeru,Kayunga Town Council,Bukolooto Ward,,2022,Jesus Love Nursery And Primary School,Private,Boys,6,4,4,6,3,0,0,23,1,0,0,0,0,0,0,13,0,10,
d102,c102,s109,p148,v407,Kayunga,Ntenjeru,Kayunga Town Council,Namagabi Ward,Namagabi A,2022,Kayunga Girls Primary School,Government,Boys,28,30,31,39,34,51,25,238,0,0,0,0,0,0,0,50,20,30,
d102,c102,s109,p148,v407,Kayunga,Ntenjeru,Kayunga Town Council,Namagabi Ward,Namagabi A,2022,Kayunga Mixed Primary School,Government,Boys,71,44,54,49,44,30,8,300,0,0,0,0,2,1,0,0,0,0,
d102,c102,s109,,,Kayunga,Ntenjeru,Kayunga Town Council,,,2022,Kids Care Nursery And Primary School,Private,Boys,20,26,30,20,31,11,15,153,1,0,0,1,0,0,0,17,10,20,
d102,c102,s109,,,Kayunga,Ntenjeru,Kayunga Town Council,Bukolooto Ward,,2022,Losira Memorial Primary School,Private,Boys,18,13,10,9,5,9,5,69,1,0,0,0,1,0,0,5,9,9,
d102,c102,s109,p148,v407,Kayunga,Ntenjeru,Kayunga Town Council,Namagabi Ward,Namagabi A,2022,Namagabi Bishop Brown Primary School,Government,Boys,20,11,18,28,29,30,18,154,0,0,0,0,1,1,0,14,0,0,
d102,c102,s109,p148,v408,Kayunga,Ntenjeru,Kayunga Town Council,Namagabi Ward,Namagabi B,2022,Namagabi UMEA Primary School,Government,Boys,69,48,75,61,80,78,30,441,1,2,2,3,4,1,0,21,10,10,
d102,c102,s109,,v359,Kayunga,Ntenjeru,Kayunga Town Council,Bukolooto Ward,Ndeeba,2022,Ndeeba CU Primary School,Government,Boys,42,49,42,52,59,45,28,317,1,6,2,8,3,3,2,5,7,10,
d102,c102,s109,p146,v402,Kayunga,Ntenjeru,Kayunga Town Council,Ntenjeru Ward,Ntenjeru II,2022,St Andrew Ntenjeru RC Primary School,Government,Boys,21,23,17,13,11,11,15,111,0,0,0,0,0,0,0,10,0,0,
d102,c102,s109,p146,v403,Kayunga,Ntenjeru,Kayunga Town Council,Ntenjeru Ward,Tente,2022,Tente Primary School,Government,Boys,34,40,53,49,23,28,30,257,1,0,1,0,1,2,1,13,0,10,
d102,c102,s109,,,Kayunga,Ntenjeru,Kayunga Town Council,Bukolooto Ward,,2022,BEMCO Primary School Kitatya,Private,Girls,11,14,24,15,19,20,17,120,1,0,0,0,0,1,0,20,19,0,
d102,c102,s109,,,Kayunga,Ntenjeru,Kayunga Town Council,,,2022,Golden Junior School,Private,Girls,6,6,6,0,0,0,0,18,0,0,0,0,0,0,0,23,15,0,
d102,c102,s109,p148,,Kayunga,Ntenjeru,Kayunga Town Council,Namagabi Ward,,2022,Gospel Valley Nursery And Primary School,Private,Girls,25,20,22,12,28,12,9,128,0,0,0,0,0,0,0,0,0,0,
d102,c102,s109,,,Kayunga,Ntenjeru,Kayunga Town Council,,,2022,Hope Primary School,Private,Girls,23,25,27,20,29,25,20,169,0,0,0,0,0,0,0,20,0,0,
d102,c102,s109,,,Kayunga,Ntenjeru,Kayunga Town Council,Bukolooto Ward,,2022,Jesus Love Nursery And Primary School,Private,Girls,14,8,9,4,5,0,0,40,0,0,0,0,0,0,0,20,0,0,
d102,c102,s109,p148,v407,Kayunga,Ntenjeru,Kayunga Town Council,Namagabi Ward,Namagabi A,2022,Kayunga Girls Primary School,Government,Girls,38,41,38,44,60,58,33,312,0,0,0,0,0,0,0,60,15,0,
d102,c102,s109,p148,v407,Kayunga,Ntenjeru,Kayunga Town Council,Namagabi Ward,Namagabi A,2022,Kayunga Mixed Primary School,Government,Girls,71,65,66,53,47,28,32,362,0,0,1,0,0,0,0,0,0,0,
d102,c102,s109,,,Kayunga,Ntenjeru,Kayunga Town Council,,,2022,Kids Care Nursery And Primary School,Private,Girls,27,29,34,22,19,27,10,168,0,0,2,2,0,0,0,25,16,0,
d102,c102,s109,,,Kayunga,Ntenjeru,Kayunga Town Council,Bukolooto Ward,,2022,Losira Memorial Primary School,Private,Girls,23,16,15,10,15,10,6,95,0,0,0,0,0,0,12,7,8,0,
d102,c102,s109,p148,v407,Kayunga,Ntenjeru,Kayunga Town Council,Namagabi Ward,Namagabi A,2022,Namagabi Bishop Brown Primary School,Government,Girls,31,37,37,35,33,47,20,240,0,0,0,1,2,1,1,5,0,0,
d102,c102,s109,p148,v408,Kayunga,Ntenjeru,Kayunga Town Council,Namagabi Ward,Namagabi B,2022,Namagabi UMEA Primary School,Government,Girls,62,58,69,79,89,95,57,509,2,1,2,1,1,2,1,10,13,0,
d102,c102,s109,,v359,Kayunga,Ntenjeru,Kayunga Town Council,Bukolooto Ward,Ndeeba,2022,Ndeeba CU Primary School,Government,Girls,33,39,43,69,58,56,35,333,2,4,3,5,3,4,0,28,5,0,
d102,c102,s109,p146,v402,Kayunga,Ntenjeru,Kayunga Town Council,Ntenjeru Ward,Ntenjeru II,2022,St Andrew Ntenjeru RC Primary School,Government,Girls,15,20,15,12,16,13,8,99,0,0,0,0,0,0,0,12,0,0,
